RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023
394537,293,"Dothan, AL",msa,AL,134833,130833,129833,132333,135300,137633,138967,138667,139007,127091,124991,124300,132883,132150,135583,135417,140367,141283,141450,142333,144583,152250,150550,140967,134967,138333,148000,146850,146267,141600,144798,141215,146215,140833,142333,139667,142333,144333,143067,148067,150483,158083,164583,164500,165300,159467,160450,152650,150650,150000,154450,160200,163200,171250,174167,176167,174333,174333,175000,179000,181354,175621,174288,179600,197417,197417,189750,186000,186000,186000,180000,168333,170000,173333,184333,191000,188333,200967,203617,206283
394802,294,"London, KY",msa,KY,111833,101667,104833,114500,119713,120379,118879,120083,121083,116417,120167,118333,120333,112250,110583,109250,111167,111167,114833,119542,122875,121875,118333,120500,117617,123450,122950,128500,128750,131358,130692,131275,130333,136583,133833,129583,123667,128083,135667,134333,137667,136500,142167,140500,143633,145633,153050,151333,146000,142668,150418,157084,160583,160750,164920,165753,161920,156917,154833,160500,170500,175833,177483,190532,190516,193199,180983,186333,183667,177000,165750,165750,170750,176583,179917,176583,187381,195714,202381,189167
845167,296,"Ottawa, IL",msa,IL,101417,102750,95833,100000,103333,108333,110000,111667,108167,104000,100083,96917,94417,98000,98917,105583,107250,115000,119333,120667,121917,115083,114917,105000,103667,95833,102667,106750,115417,118583,122333,115333,112000,108833,113500,118500,116000,121000,115667,121333,122667,124667,127333,127333,126667,127000,124917,125583,121900,120650,122317,125000,124333,122833,121833,128500,131667,133667,130333,128633,134050,132383,132417,126667,131667,134917,141150,140733,135817,129583,127000,130000,132083,130750,132750,136833,139000,140667,134500,134667
395223,298,"Wichita Falls, TX",msa,TX,111442,107808,104641,116474,122483,127300,126633,127283,119983,113317,111667,115000,117667,116000,109333,109000,115667,128300,129217,127700,123233,124342,127775,125108,123475,121642,129808,134750,141500,144733,145233,140900,125167,116667,118500,131833,135833,130633,130133,139133,145150,141483,139900,143083,145917,147467,156433,160033,149400,135600,138167,150500,157833,164167,175500,181667,181450,176450,171117,172333,165500,168000,177167,189333,189417,184250,184758,187175,185158,176317,181317,174917,174917,168050,176433,179267,187800,193500,199140,199974
395182,300,"Valdosta, GA",msa,GA,122167,119833,120500,122317,126567,133117,137217,139017,136950,135167,130783,128633,129625,129792,129717,130425,135925,142000,148333,148000,148850,144683,146017,144667,147984,147950,147017,145450,149467,151700,158117,156433,156967,153008,153942,153592,148883,145483,146167,150167,156500,160150,164150,164950,166767,168400,171017,172200,169167,167250,167000,173400,178967,182567,184233,185867,182667,181000,178450,183317,182067,185383,187683,197417,202450,208817,208667,213500,213167,218150,214517,209483,205633,207767,214433,215633,218967,220917,223583,221917
394800,301,"Logan, UT",msa,UT,186050,191583,196333,199483,195650,200817,202167,210500,209167,213317,218650,215900,214717,215550,218800,226667,232833,238500,237000,236000,239300,243300,241967,241667,242067,247067,246400,245666,244333,249333,251000,254000,259967,261600,256933,253633,257000,268833,272167,275500,268000,269000,275500,283833,293167,298333,305667,308667,311583,309867,309200,321617,339667,358650,362317,368733,375167,383833,393750,397333,392333,395250,411333,433250,441167,437167,436750,412717,400600,391433,403300,411667,410025,414358,416275,416761,418761,423511,417799,415614
394595,302,"Flagstaff, AZ",msa,AZ,307167,301833,306333,306333,308917,303917,317250,318000,329650,321317,322983,309317,315550,317800,335150,338917,348667,348300,343883,331367,328067,335817,348333,347667,330167,332650,339800,358133,358317,360833,371667,369000,371150,364650,375817,366333,366130,348230,359897,358889,380622,395622,406000,414347,414347,431680,433333,433333,433300,434933,451600,443300,470875,485042,527958,532825,535325,530408,535860,560860,585527,606000,607333,619667,633000,630833,621167,599467,593633,589967,580000,567000,559167,579900,595567,610067,612667,629983,619817,632650
395036,303,"Rocky Mount, NC",msa,NC,108500,113500,118400,121733,117733,118167,115083,115500,114167,112250,113333,105792,101375,101208,112333,124833,124500,130667,125917,132583,128333,128833,121000,119333,115500,121250,122750,123250,128000,128167,132833,133000,128500,131167,128333,125083,119417,122083,136083,136917,138167,131667,135667,138417,148833,156833,156167,151000,149333,156167,159167,165833,160000,167000,163667,173083,174750,176417,168333,171333,177833,181167,183500,182000,197000,196667,205833,195833,194167,193000,193833,193083,186667,190000,187417,185000,186833,192917,210083,214417
395000,304,"Pottsville, PA",msa,PA,80000,78057,73391,73707,83800,86617,92617,87800,83983,81167,75517,78350,70517,74500,76083,83750,84750,91000,92667,93667,90333,85333,86233,84566,82150,77550,75850,76600,83117,87150,99817,109000,119167,117833,105483,99067,87700,83217,77100,95800,105300,113667,115417,120417,114417,98967,93300,99300,101000,99833,92833,87833,83000,82500,87167,93317,97467,99450,106633,102233,97250,92083,91500,101000,104667,114667,123500,114967,111633,101967,107167,103833,103500,98333,101667,105000,109333,116833,117000,124250
394515,305,"Dalton, GA",msa,GA,118833,120333,117833,116750,118617,122283,126017,126817,130650,133333,135150,128800,126617,123333,125183,124033,126167,127333,131300,133967,136267,130600,127567,127767,131883,132217,126033,124433,131433,143600,149433,148450,144967,146617,147467,150633,149000,148167,149650,153817,152733,150583,153083,160303,164469,166469,171333,171283,169267,168850,170756,171639,175347,176825,182625,184000,195667,200667,203300,203267,198267,196633,195467,206133,205967,201500,195833,197667,206667,209000,210667,207333,205000,203500,200833,203900,208700,219700,229633,240667
394783,306,"Lebanon, PA",msa,PA,146733,148067,146400,152678,155011,159978,157967,159967,160000,158000,157300,157925,159925,157258,154967,158967,159000,160633,163817,172150,173850,176633,170600,169933,164933,162633,162450,164117,169117,171633,175892,178558,181225,177000,179333,173150,176483,166483,174983,181650,194983,195850,190850,187517,185900,189233,187550,188317,191658,193341,190008,185000,195000,201633,211633,214967,216000,205300,194467,189050,203083,208917,216000,214333,217667,226667,233333,240000,248333,244833,238500,228000,218500,223167,212000,221667,222092,245425,253742,263317
394880,307,"Morristown, TN",msa,TN,123767,127767,132383,133533,131633,136383,139700,146350,145833,143200,135717,132300,136633,139967,147500,144167,150833,146800,155117,154583,159100,156617,155650,148500,144317,142650,144983,148833,152833,160500,166000,167000,162000,157667,154817,158150,158317,157833,153833,159133,159767,173750,171617,174983,171667,179667,186000,179317,163150,160983,171000,187467,191633,197967,204667,215333,221917,235250,235750,231333,224333,233483,236650,239650,237067,248067,248383,246983,237650,241300,243300,244467,237167,229650,231817,237450,245800,251283,261950,291117
395232,308,"Winchester, VA",msa,VA,227217,225533,216300,220900,233332,241582,242915,234483,228817,228150,222500,224400,214900,220567,224833,240292,246125,254958,250667,253333,249666,242000,233667,226833,227833,227000,228667,232667,241817,245283,248617,245633,246000,240300,241217,241533,248233,251483,252150,261817,274983,280333,278833,275667,279333,281167,283333,275000,273250,265250,278750,286167,304625,311125,322125,325000,323667,315750,310750,313917,311833,310500,310333,320333,330000,336667,343000,345483,347817,338983,342983,332317,329817,325000,333967,343300,343967,353667,361000,376967
395221,309,"Wheeling, WV",msa,OH,103033,91900,90867,96533,102500,102667,97667,99167,102500,102000,103117,110450,114283,114167,104250,97983,99817,102733,118500,116667,118833,110167,114667,111833,113667,108667,112000,114333,117250,116667,115250,115000,116417,110333,115000,115167,115333,119667,128667,131000,124000,125500,133467,135633,127467,124583,129250,118250,120500,114333,121000,116333,123967,129467,136800,134500,133667,130000,122800,124133,121133,128917,123183,128850,125750,129233,129483,128667,130583,124750,134750,129233,131150,121150,124500,130000,137750,139500,131583,124667
394756,311,"La Crosse, WI",msa,WI,157267,161083,160167,163650,162233,168150,171167,174833,174000,179833,179250,178333,172667,170583,169333,180000,188167,195125,190542,189042,185833,185483,180450,182033,176633,186333,189500,197667,192967,193467,198300,196633,191633,187300,190500,194150,189567,183400,187917,194500,207483,210650,216483,214833,212667,206500,206500,203333,203333,207217,208033,207700,212150,228000,235667,233333,223333,224133,221433,224767,219133,220833,221333,227417,237417,245583,256833,250417,245750,238083,237083,232167,227117,227200,238117,245333,251000,253017,261183,266183
394900,312,"Napa, CA",msa,CA,607667,618333,633333,638167,632333,629667,634167,638250,629250,618250,619667,638000,649667,649667,638000,623000,641667,669833,698167,701500,678000,659333,646833,667500,664167,649167,630500,637500,664167,680000,680000,660833,673750,690417,683750,660833,652167,659000,675667,677667,669167,654833,669833,734833,784167,775833,754167,740000,736417,733250,745083,798667,821833,816667,802500,807500,816667,815667,802333,788167,778333,812500,842500,892500,882500,898833,890500,930500,917500,920917,880417,847083,806667,796333,818667,830667,822333,814167,826250,859583
395013,313,"Rapid City, SD",msa,SD,187347,178763,183180,186317,198500,203392,207808,207625,207583,197333,198167,192817,196317,190983,196333,203000,213300,218590,226090,227790,223000,214417,212000,211500,215083,210833,217483,219633,228742,229344,233694,235586,234500,230833,231500,232000,231083,225917,227550,230800,236300,243000,248333,254333,257667,265317,267317,267150,260233,256817,253633,264233,276317,293000,295333,302333,304000,305633,302660,307660,311519,313992,320658,333483,341650,344983,341667,345000,336667,339192,334858,333608,329083,329250,321833,330167,334333,351833,345333,350333
395139,314,"Sumter, SC",msa,SC,123667,126233,127567,124733,126239,127739,137239,139667,144333,143000,141000,135667,136667,136667,142167,138167,140500,139667,143483,140150,143150,147667,150833,151446,141413,141579,137633,141250,139567,143533,151283,155383,155417,150750,151150,150017,150183,150667,147300,151133,153767,163808,164808,170208,166333,167000,161167,166500,167933,169433,169433,168641,171308,179308,189667,194000,192670,191003,190670,187667,184333,186083,185400,188733,196233,207167,206667,205417,201833,198333,195000,189333,191667,193300,201750,204750,201450,201667,220667,227317
394577,315,"Eureka, CA",msa,CA,281667,283000,289667,286333,285000,285000,286667,293333,298333,299000,305667,302000,299000,285667,286000,285833,294167,299917,302083,309667,307250,314250,305167,298500,301917,303750,309917,303167,306500,317000,323667,325500,320333,317750,317583,312750,307000,310000,311667,316667,312083,308750,318583,326167,337833,342667,349667,353000,351667,355000,350667,359167,365833,385167,393000,392667,396000,398000,410000,416667,418333,417167,415500,421167,435000,440000,453583,456750,451750,435833,428333,421667,410833,390000,406667,409167,422667,422167,443833,438667
395117,316,"Springfield, OH",msa,OH,100233,103150,101400,106733,108150,107850,106100,106117,111917,111833,109817,106317,107050,103867,108367,107383,114083,112383,118633,113633,113333,110150,115133,114800,110717,105067,106983,114417,121383,124133,127500,128033,127683,126483,122317,121583,119917,118917,116233,114217,121050,125483,129833,128000,131667,133233,136900,132817,131917,126817,128900,127817,132750,133900,140317,145150,149983,148317,146617,144967,144967,142317,137283,137617,143633,159583,165917,164667,156417,152400,151500,153000,147017,148667,149167,159133,157933,160600,163967,174000
394668,317,"Harrisonburg, VA",msa,VA,190817,185967,182650,181800,189950,191950,202633,199667,196333,188967,191967,192933,202967,203467,202167,192167,197000,210300,210750,209417,201100,202483,193483,190167,191667,197983,201083,205383,214067,222200,226900,222217,219317,221550,225567,230067,223000,210483,215983,222317,244167,244167,250333,245000,238450,237450,240267,250150,243650,239000,231600,237517,237035,251852,258102,274583,267500,262833,255000,261000,257633,250800,249800,276500,293667,298083,284717,281050,286300,292667,282167,275500,274167,284000,278167,285650,293150,318417,320267,316183
394368,318,"Battle Creek, MI",msa,MI,108650,99133,98967,101133,110000,115683,122850,126100,123167,116000,108750,104817,105317,109150,113150,112983,113650,114917,118627,119960,121177,119800,121450,120783,114783,114967,112667,121000,121333,128250,128250,131583,129667,134833,130833,129167,119000,117500,122500,127750,125250,123583,126500,134833,136500,141826,145159,148492,140000,133333,131500,134833,140167,142800,149800,158800,163000,165967,162767,157600,149967,144167,143333,146833,153833,163133,168967,168300,170000,161667,155333,149417,149417,149733,143317,152817,156000,165000,165500,173900
395094,319,"Sherman, TX",msa,TX,139400,144233,140667,147333,141667,154333,156000,162567,164900,170567,174000,163983,163317,156650,162667,162667,175667,181333,186333,179667,181417,177733,184733,175649,179333,169000,173167,173833,179900,188400,196733,197633,194633,183967,182200,179033,179033,173067,169233,170733,175500,181167,191817,199813,206813,206997,211333,213333,211000,222417,232417,242750,243667,244333,247373,250289,249589,254883,256933,261967,264800,268608,274858,281192,289917,288667,279167,273083,275417,280417,274333,262878,251378,252545,253333,271500,278333,295000,295333,293667
394442,321,"Carbondale, IL",msa,IL,104500,94833,101833,99667,112667,116833,125917,123583,123333,123083,127750,121167,113333,114750,105417,100417,100400,116983,125150,117250,110000,104167,110000,116667,135333,138000,127833,106583,108917,124050,138300,141050,132750,137750,136633,140800,132467,119167,122917,116750,125333,110750,124083,133817,150667,150967,139317,135800,128800,122967,112300,101167,103633,113467,121467,131500,126083,125417,123250,121750,123583,112207,111623,105957,116833,117667,130500,129817,132983,120650,116333,110333,113667,103417,105917,107567,118817,128317,133000,138667
394728,323,"Jonesboro, AR",msa,AR,143515,140265,144081,138483,139067,139935,141601,146351,136983,137967,132967,137650,140000,141375,146375,148225,148483,149150,150467,153250,146583,144000,142900,144629,138379,137046,139650,146317,151167,153500,158500,161250,159583,155583,150800,150467,148783,151650,150900,156567,162217,166633,165650,160667,161217,162383,164313,166179,166663,169733,172317,174000,180117,183783,191450,190167,188167,188167,188300,196783,192950,192617,195800,206300,212500,205833,198500,196000,195667,202500,199150,198150,184150,185167,191833,206667,213000,216000,206933,202100
394390,324,"Bismarck, ND",msa,ND,235957,240507,234733,235967,239300,249983,248650,248650,246933,245250,241540,231074,237424,232833,241667,243000,255667,258983,259067,256400,251400,243317,234983,225000,239467,242767,260433,252133,258833,254167,263000,263417,262083,252750,251333,255417,259750,259900,258883,253033,252050,259983,272167,279667,276000,269433,270067,269400,267967,259833,258167,260667,266830,270163,275997,284967,285467,280433,272133,274100,274617,273950,270467,279983,293485,304502,296819,292317,289317,302000,302000,299467,274800,264767,266117,282450,288317,295500,307133,309633
394661,325,"Hammond, LA",msa,LA,145317,141150,144633,153817,159650,160833,160250,157317,158983,163687,164953,164453,161500,161500,163233,162900,166459,167976,169809,165917,164833,163000,161447,158147,159813,160033,157817,157250,157217,159400,161300,163667,166835,162168,165651,163519,170335,169519,172633,175150,173233,174083,170017,173933,176267,185483,188817,191317,185133,183133,184470,189837,194337,196500,194500,200000,203000,209833,208833,205833,205333,210667,219000,224833,225833,232083,229900,227900,218283,211050,206883,199917,207000,206500,215317,215483,216900,219507,224840,227257
394983,326,"Pittsfield, MA",msa,MA,190650,188317,185317,190333,200333,209208,206692,207525,207650,210333,200767,194433,188433,196833,200833,195333,195083,202750,216083,221958,223292,218625,206667,195333,191229,186229,200063,208375,220042,218875,214300,213883,225883,232583,231333,222000,223833,218393,214726,219559,218300,232883,249508,276875,289292,285001,290501,276084,262083,246250,249417,272750,281583,297500,282685,283185,277185,286983,290650,292317,299500,291133,294467,303967,312333,308333,301000,306167,306167,325167,324967,324967,302467,310833,299333,298500,295167,316667,335000,346667
394890,327,"Mount Vernon, WA",msa,WA,274133,275133,284317,285333,292500,290167,292833,292667,296300,297292,299292,293308,299633,301133,311974,310657,320824,322333,327333,324000,329500,322833,329000,325983,330483,322817,326333,338667,352417,360750,356583,356617,350617,352950,351667,349333,346167,348500,354500,364300,375967,384800,392167,397167,404167,403500,403500,400750,404083,413750,433000,448000,457500,465833,476667,480833,482500,489333,492667,493483,495817,495592,504775,529775,544583,553750,533583,526500,524417,515083,499250,495500,483417,503417,501417,513000,523083,535428,539928,541345
394719,328,"Jamestown, NY",msa,NY,85900,82783,79417,78550,79633,86333,87083,85548,83298,89215,94083,92583,85917,80667,81017,82183,89400,91133,92600,90633,97967,101983,103400,97467,92770,87687,84620,79333,82475,94308,105092,116100,113933,120317,110833,107667,98458,101958,98292,106967,109633,113467,111417,115583,128250,132000,136833,130150,129967,114133,114249,111433,119766,122000,127833,130833,132467,137933,144933,146600,146633,138633,133083,133083,141083,150000,152000,147000,148667,150417,155067,145733,136067,130750,129750,135667,133917,139217,140717,151467
395153,329,"The Villages, FL",msa,FL,236633,240967,241300,239733,234733,235400,234167,234833,234167,235667,239917,242000,245333,251083,258500,256833,255800,252633,258967,253617,252950,249950,253083,260750,256417,260667,258633,266300,267967,267500,262500,267150,271067,279233,273417,275917,277083,284333,282083,279833,274750,269750,268667,274833,282583,286583,284417,283333,285000,286667,286667,288333,291667,300000,308333,315788,324421,336107,346105,349805,350285,361117,375433,388233,395533,402033,409567,407983,412167,407983,410983,401983,397000,393333,396667,396667,395000,390000,391667,387667
394307,330,"Albany, OR",msa,OR,193733,193067,203983,207167,212667,213167,222000,224400,225567,218400,222067,223733,227983,232233,236700,239617,237967,240833,245000,248333,249500,251767,248433,246600,241317,247983,249650,257000,253667,257000,261333,265333,266838,263505,267838,269400,271400,272400,274333,280740,279740,283404,286998,299498,302333,305667,299500,300308,299308,304408,316767,323600,328650,334900,342400,350917,355042,356708,358375,354917,353217,357883,366300,371333,381008,387675,396008,392916,387916,382917,371667,367967,372133,384967,388667,387500,382667,388167,384833,381833
394633,331,"Glens Falls, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235965,234298,228298,256167
394780,332,"Lawton, OK",msa,OK,108050,110000,113583,116717,121800,122800,125833,123833,122583,128583,132333,124417,112917,112833,119500,118667,125250,132750,139417,140167,132667,132500,128167,133167,137500,135667,134000,126500,129000,138667,143167,146667,143500,144000,136500,135833,135000,145500,138583,136083,133900,144650,155650,154000,154067,153033,148033,140800,129583,138083,136917,139650,137817,141483,150000,148417,149667,147833,149567,144983,141817,136667,140833,139167,145250,151333,170333,169250,168000,155833,157500,150167,143667,143667,145000,148333,153583,158583,163250,165000
394474,334,"Cleveland, TN",msa,TN,138592,144758,144967,145833,147633,150267,148433,148467,150167,153467,152633,156933,150300,159167,159867,160833,153300,153267,157300,156550,159650,162283,165700,163300,156833,156833,156150,161983,162111,163795,168428,167467,176467,174167,180000,178083,182346,182013,182246,187983,185800,184483,181817,185417,191483,200800,212217,210150,202333,199558,205225,210392,212500,215167,216833,228333,235000,246633,238300,233300,235667,237000,246167,240467,247450,248283,256650,254417,257750,262250,262833,263500,250650,257317,261467,269817,273150,270000,282500,287317
395098,335,"Sierra Vista, AZ",msa,AZ,143417,139233,132067,139067,142667,144333,138333,138733,141317,139983,146667,146400,149067,141983,144500,148167,149833,153959,157292,162959,167333,162667,161817,160150,163317,158500,155167,156333,166300,174300,179617,175317,175817,169333,172833,171500,174633,170883,172367,176817,183567,185333,186750,188083,192000,198833,205300,200967,193300,189817,193150,198132,203282,211038,221056,221089,218333,216667,221250,232083,234750,238417,240950,246617,248883,249183,249183,250167,254833,251167,247967,236300,243133,241333,244667,242167,252333,261167,262167,262167
394824,337,"Mansfield, OH",msa,OH,89000,86917,85917,90583,97000,104333,111300,116783,119783,111817,105583,101417,90667,90333,91000,106717,106533,108033,107067,113579,105246,102579,98750,102083,104917,110833,112500,116000,114333,120750,119750,118083,118333,119000,116833,110500,105833,106317,107400,113000,124850,130083,134317,132450,134383,140217,132250,125763,119346,126513,134417,132000,130167,137333,139483,141483,135650,138983,142983,148983,147667,134250,127333,124333,136083,142333,153800,156800,154383,157250,160583,165933,151767,145433,138667,146167,144250,146417,146417,159150
395128,338,"Staunton, VA",msa,VA,175833,170800,170463,174463,173663,182000,184667,186833,180500,180000,175672,172588,168988,169717,172633,174883,184650,188133,193317,192650,196000,190967,191300,184633,184000,176667,178000,183933,188233,188567,191633,192208,200542,198875,195000,188667,182000,193883,191450,201417,197867,212048,217349,228349,228867,238100,233767,234500,225167,228500,224583,227750,231083,237000,242000,241333,247667,247633,247550,244550,250417,254167,260500,255500,259750,261900,270650,276733,267667,275750,273083,283333,279000,266667,258333,250933,267600,295917,306483,309817
394353,339,"Augusta, ME",msa,ME,137133,131433,132775,137792,142825,144000,144000,152333,154900,156567,149400,150667,143667,143250,145417,149083,156083,157750,162667,165667,163000,167083,165084,164400,155400,149483,145833,146167,152833,160000,169208,176375,178208,178167,171500,170000,168500,165417,168983,173050,179467,186400,192667,202417,203900,205817,204400,206483,207400,204067,202333,213333,226667,242167,246667,256667,256667,257500,244967,242794,232544,231744,230583,242982,264649,277982,286667,279833,273667,262967,259467,256800,248667,249833,260333,282167,296333,306000,312000,310333
394321,340,"Altoona, PA",msa,PA,104967,107783,104417,104283,106467,116467,127133,126967,122833,114833,115000,110500,118317,119983,118650,112583,110917,114583,115000,115000,112500,117833,120833,117167,104583,93250,91500,101417,118083,132000,134667,124667,117500,114855,118155,118322,106467,108500,107500,123583,127317,119983,125067,124000,141300,137967,136633,132000,122000,127167,125167,131917,123417,129083,134000,144750,146167,147200,143783,141700,135667,129967,123633,125383,136917,147750,153650,153783,149283,147467,141833,150167,151333,156000,149333,148500,151500,148167,152317,151983
394905,341,"New Bern, NC",msa,NC,159167,152667,147833,147917,154750,161083,166667,163500,159417,157750,156167,157583,155250,162667,162000,161000,159333,161000,165333,164667,162667,164667,158667,154667,141833,140500,143833,157000,167250,175417,177083,173167,168917,166750,168417,168333,164833,166500,171000,175500,175500,173833,180667,183333,185000,181333,181167,188500,191167,192667,191417,193833,202333,206250,215167,219833,218333,211667,209333,217833,224333,222750,223583,226833,233583,238333,240917,245917,251333,258000,261333,256333,251333,243833,241833,260167,269333,283167,268167,271917
394588,342,"Farmington, NM",msa,NM,164633,168217,179917,181633,179267,184100,178467,180167,174667,174667,174633,168863,183946,182979,189583,181800,184050,182383,177733,179817,181317,181917,176667,174333,180750,186000,184650,182650,187650,195167,203333,206667,199500,204167,196667,198333,182917,190750,188917,191500,189500,202167,202750,207583,193417,203546,199046,213213,205167,206167,202500,205167,202000,202250,204583,200417,205817,205983,218517,212367,215367,220500,237167,241667,250000,258667,261333,249400,242400,248900,257500,257167,241333,240500,236500,251333,255500,258167,263333,258333
395120,343,"St. Joseph, MO",msa,MO,110380,119247,111833,110083,111650,122883,124983,115417,112267,112467,112500,108000,103617,111750,115083,120000,125167,131500,131667,130667,124000,124322,122522,124250,120245,124712,126650,134458,131858,133525,128400,124817,126983,129567,130083,130167,124917,124250,110917,113750,122083,139500,149500,150833,151667,146667,145500,141167,138633,133133,128717,129483,132817,140733,150000,160000,164300,159967,153300,147333,138583,135500,137150,150233,155983,164500,164167,159833,148833,147500,149833,153750,151750,143750,144333,143667,156500,165167,174833,176567
753890,347,"Holland, MI",msa,MI,153167,155317,151150,164683,164783,174767,168533,172283,173967,182333,178125,175615,173248,171790,170967,169333,171667,179617,177950,187283,184667,188650,175317,172817,168483,173817,167650,178000,177500,195833,194167,201667,193342,191675,187492,186817,186483,198333,204000,205900,201400,207233,223633,231133,237633,239667,244817,234244,217544,214228,223300,236667,235915,234082,241582,251500,257500,256633,258300,257300,262667,265167,272333,281167,282000,287500,279833,278167,276500,281667,293333,283333,262500,241986,249319,265903,281417,290750,290000,286667
394810,348,"Lumberton, NC",msa,NC,78783,75317,79500,81167,83333,75667,81333,85333,92417,101083,87417,87500,79000,85667,82667,83583,100083,99750,99167,88667,102167,105250,104250,95833,88583,85583,83167,84000,84667,82333,83167,90167,97833,105167,116500,109833,117333,95750,94917,90667,86833,92500,100250,112333,115833,111167,122150,118400,116400,107083,114917,122550,130883,128300,120500,124250,126333,138500,131250,138167,120167,126167,126500,135833,131000,123500,135333,142667,147667,133667,129000,128167,135333,115000,110750,108050,124717,130633,139000,142500
394778,349,"Lawrence, KS",msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274467,280633,291092,306958,313792,316333
394635,350,"Goldsboro, NC",msa,NC,140900,147067,151000,149833,143983,146483,150133,159233,161400,153883,148967,136633,135667,131667,146667,147667,151417,150750,159083,161000,155000,148167,151750,151083,147917,139333,141500,146167,153667,160150,164483,161483,153333,154167,156333,164917,152583,149250,146500,156833,161167,163500,166333,168333,169500,161250,159917,161917,175833,179667,174667,173000,176500,189500,197167,198833,196333,193000,193167,183833,178167,175333,184333,198167,204333,220667,218500,224333,216667,220333,213667,210333,194967,196633,196717,207750,209417,212667,212167,216833
395213,351,"Watertown, NY",msa,NY,144067,138883,143300,147050,148470,144370,143037,142817,146150,144483,148317,138333,133333,128008,128008,136508,137000,152000,153083,160250,150667,153123,142790,144040,135560,153893,153727,160167,149833,161167,164667,167833,161233,167067,165717,165483,150417,144933,139617,146017,153683,164650,166150,170483,169833,176000,172633,172883,167217,161133,159883,162217,173667,177667,182667,183000,189000,185633,186967,181967,180325,175325,170300,171308,176241,195142,206625,213025,205800,201733,189567,183833,176950,185717,186300,188183,188417,201750,211667,217833
395089,352,"Sheboygan, WI",msa,WI,127300,131267,135467,133950,138050,138850,145283,146517,149517,155767,154133,150817,141317,141317,146333,149650,149650,149317,154300,161050,158883,159750,160317,166450,166117,165467,160333,156250,158250,157833,163083,166400,169650,171283,162617,161950,163867,168883,164033,165483,165067,178250,178250,179333,180667,180667,182667,181500,171933,164267,171083,184233,190900,188583,185000,190667,187333,194000,193800,198133,190967,192167,184500,190000,194333,213333,228000,237000,231389,218389,220022,216633,216633,200000,206633,213133,232133,229667,238833,234833
395217,353,"Weirton, WV",msa,OH,76083,79233,80900,76633,73667,78083,83917,85583,84833,83333,83500,80817,84900,88733,92083,85583,87583,90750,94417,90833,89250,96967,95883,97217,85250,86733,81983,85400,85083,90917,98333,104750,103950,101117,96450,93083,92917,89083,86567,90733,95983,98167,106500,111833,116333,110833,111000,117500,112667,112833,106667,110333,112000,119083,124083,124083,126667,127333,122333,119333,119000,127333,123667,123333,127000,125833,128500,124000,131500,128833,127000,116667,111667,109667,113667,115333,125000,128250,127250,122250
394867,354,"Missoula, MT",msa,MT,257000,262750,266083,276583,273833,278000,274167,277983,275483,280233,272750,272750,268088,270904,272571,275817,292333,297000,306333,296983,298150,295483,291000,297317,297317,306817,298000,296083,297893,309560,320810,325167,328500,327500,331667,325000,322417,319083,325733,328317,326983,327333,342500,363667,374667,379917,382250,405917,418833,438333,425500,427167,428833,455038,472038,482422,482550,473883,473833,467000,477167,488500,511833,530667,547250,569583,568583,559500,535917,531250,523750,511333,515288,515788,531121,527167,529167,543500,543417,550233
394333,357,"Anniston, AL",msa,AL,95280,87647,88667,93250,95083,98067,98483,99917,101317,97950,94194,97811,102844,110739,109739,112318,119245,119912,115667,111500,110833,112433,114917,124583,130317,120833,105292,100625,105428,115803,116270,115950,105950,106150,109000,112833,111667,110500,108647,114780,120413,113917,108583,111283,128650,133603,131703,132653,132883,130617,128950,134133,137300,142683,147850,157183,161667,160167,160167,164167,162667,159333,156370,162537,165870,164150,159117,157217,157233,154300,152867,146033,145667,145667,143750,145417,149050,165267,168600,171350
